thickness_0,material_0,thickness_1,material_1,thickness_2,material_2,thickness_3,material_3,thickness_4,material_4,thickness_5,material_5,thickness_6,material_6,thickness_7,material_7,thickness_8,material_8,thickness_9,material_9,thickness_10,material_10,thickness_11,material_11,thickness_12,material_12,thickness_13,material_13,thickness_14,material_14,thickness_15,material_15,thickness_16,material_16,thickness_17,material_17,thickness_18,material_18,thickness_19,material_19,thickness_20,material_20,thickness_21,material_21,thickness_22,material_22,thickness_23,material_23,thickness_24,material_24,thickness_25,material_25,thickness_26,material_26,thickness_27,material_27,thickness_28,material_28,thickness_29,material_29,thickness_30,material_30,thickness_31,material_31,thickness_32,material_32,thickness_33,material_33,thickness_34,material_34,thickness_35,material_35,thickness_36,material_36,thickness_37,material_37,thickness_38,material_38,thickness_39,material_39,thickness_40,material_40,thickness_41,material_41,thickness_42,material_42,thickness_43,material_43,thickness_44,material_44,thickness_45,material_45,thickness_46,material_46,thickness_47,material_47,thickness_48,material_48,thickness_49,material_49,thickness_50,material_50,thickness_51,material_51,thickness_52,material_52,thickness_53,material_53,thickness_54,material_54,thickness_55,material_55,thickness_56,material_56,thickness_57,material_57,thickness_58,material_58,thickness_59,material_59,reflectivity,absorption,thermal_noise,reflectivity_reward,absorption_reward,thermal_noise_reward
0.3485941,2,0.29831424,1,0.19136392,2,0.19362694,1,0.18587768,2,0.26439753,1,0.18726367,2,0.23100393,1,0.18152848,2,0.28950387,1,0.27065346,2,0.32281134,1,0.22715762,2,0.19613978,1,0.2563148,2,0.27043775,1,0.23330727,2,0.24543168,1,0.19018146,2,0.25372964,1,0.23064086,2,0.29585156,1,0.26214248,2,0.23168826,1,0.26889718,2,0.15875264,1,0.16244557,2,0.22639444,1,0.227503,2,0.22598684,1,0.14176677,2,0.23546588,1,0.20247307,2,0.15642291,1,0.14865696,2,0.16805321,1,0.16583884,2,0.12936586,1,0.13660495,2,0.15344426,1,0.12665175,2,0.16545808,1,0.12930444,2,0.13856822,1,0.12356001,2,0.16314149,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.968631635373897,3.165953718910365,3.255615749655929e-21,0.2505846870732267,0.5453281984573364,0.7807415861989022
0.13757885,2,0.120043464,1,0.12589285,2,0.17581764,1,0.13652466,2,0.12598585,1,0.1310666,2,0.16024779,1,0.15865786,2,0.14165296,1,0.11693467,2,0.16175528,1,0.119482026,2,0.13775672,1,0.1529729,2,0.1546774,1,0.12491867,2,0.13699873,1,0.13892618,2,0.123274386,1,0.11358522,2,0.12312172,1,0.11814727,2,0.13156512,1,0.13537984,2,0.16892287,1,0.18829095,2,0.23231973,1,0.22334532,2,0.2855289,1,0.26604864,2,0.2529118,1,0.2436437,2,0.25649846,1,0.25292093,2,0.2707928,1,0.2576838,2,0.26536655,1,0.26993433,2,0.28605962,1,0.2366551,2,0.26145536,1,0.27282727,2,0.27072948,1,0.23894516,2,0.22832085,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9704570016672396,0.43354577472802913,3.2806278115064422e-21,0.254924238339951,0.6574821103957923,0.7802549476531656
0.39999884,2,0.27666545,1,0.23809972,2,0.17147262,1,0.18332285,2,0.29372546,1,0.23830497,2,0.2153695,1,0.20938542,2,0.1873947,1,0.2668482,2,0.25471842,1,0.24975535,2,0.27000892,1,0.17812338,2,0.25452143,1,0.15966901,2,0.30346537,1,0.16168995,2,0.31243008,1,0.298604,2,0.23173138,1,0.17742455,2,0.22623807,1,0.17978078,2,0.24578193,1,0.28554982,2,0.28166392,1,0.18139878,2,0.25670275,1,0.24688777,2,0.2481933,1,0.23667529,2,0.16017018,1,0.20136854,2,0.13810122,1,0.16474617,2,0.15588692,1,0.1655164,2,0.13172431,1,0.14078279,2,0.12748648,1,0.159799,2,0.12075182,1,0.17073533,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9772953371089882,2.4702820154348264,3.3355870182342667e-21,0.2739808236557819,0.5593246194425,0.7791989600994124
0.3999988,1,0.26599988,2,0.30401054,1,0.32080358,2,0.3120646,1,0.18587269,2,0.20058563,1,0.14899516,2,0.13750517,1,0.12773535,2,0.16798125,1,0.16748556,2,0.16170576,1,0.16810586,2,0.3249088,1,0.24927111,2,0.3788095,1,0.20775005,2,0.29234928,1,0.26790583,2,0.25581685,1,0.23000467,2,0.19537404,1,0.12563337,2,0.155097,1,0.11782953,2,0.107085325,1,0.17272907,2,0.13495703,1,0.15163156,2,0.1814964,1,0.18048593,2,0.17036384,1,0.17894574,2,0.20221296,1,0.24581678,2,0.2495219,1,0.2970268,2,0.275203,1,0.32412392,2,0.26753387,1,0.28870475,2,0.20871174,1,0.17786716,2,0.16222082,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9807182407348692,0.715612074112948,3.4282582350339956e-21,0.28580889060977405,0.6292130430497015,0.7774583479562339
0.2621218,2,0.28613222,1,0.26982078,2,0.26230028,1,0.29996562,2,0.31509024,1,0.24467863,2,0.2815682,1,0.16875863,2,0.2772919,1,0.24620771,2,0.31280252,1,0.21738893,2,0.3057286,1,0.19603667,2,0.32292244,1,0.17837057,2,0.17012708,1,0.22700185,2,0.2704704,1,0.28492558,2,0.2838717,1,0.2348836,2,0.18885902,1,0.16809744,2,0.19000813,1,0.19910982,2,0.14984766,1,0.14570525,2,0.12752509,1,0.13941146,2,0.1621686,1,0.17359248,2,0.16691256,1,0.15341766,2,0.1931714,1,0.18963814,2,0.24134365,1,0.31036022,2,0.3546236,1,0.36678007,2,0.388954,1,0.35238904,2,0.32487833,1,0.24207595,2,0.18545502,1,0.1441596,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9834619224158823,2.534455106982443,3.434480100359308e-21,0.2969191625041565,0.5578779237981665,0.7773432269455397
0.1699709,2,0.27964544,1,0.2228071,2,0.15482883,1,0.20753118,2,0.16870125,1,0.20361564,2,0.15044993,1,0.20872937,2,0.2583074,1,0.255332,2,0.24877486,1,0.20754659,2,0.20434894,1,0.25850555,2,0.21138236,1,0.22485816,2,0.30607423,1,0.2658799,2,0.2739493,1,0.19801325,2,0.17710873,1,0.26665556,2,0.16506827,1,0.26104546,2,0.29809174,1,0.17998295,2,0.28004187,1,0.24346149,2,0.17458145,1,0.2928257,2,0.33009547,1,0.28890458,2,0.15962215,1,0.2452906,2,0.18800148,1,0.15944831,2,0.24770236,1,0.16673923,2,0.15947428,1,0.12665099,2,0.23163748,1,0.33601844,2,0.3899746,1,0.3823029,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9887277738057318,1.4673100131511292,3.443333163016356e-21,0.32466505083994224,0.5887083753462349,0.7771797915415996
0.39999953,1,0.35063902,2,0.31924972,1,0.17899142,2,0.32223573,1,0.18766817,2,0.32088548,1,0.17329724,2,0.31936264,1,0.17733775,2,0.3141298,1,0.17567955,2,0.31151,1,0.1723853,2,0.31845433,1,0.17637244,2,0.30881712,1,0.17119902,2,0.31240168,1,0.17401195,2,0.3138411,1,0.17418851,2,0.3212822,1,0.17405918,2,0.30503663,1,0.17802067,2,0.30519864,1,0.17238508,2,0.30807352,1,0.17237933,2,0.30528226,1,0.16615108,2,0.30543634,1,0.16423853,2,0.3119625,1,0.16847432,2,0.29281035,1,0.16615672,2,0.28996712,1,0.1580063,2,0.29629412,1,0.15961775,2,0.29512918,1,0.1627673,2,0.22719814,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9990067731306563,1.63147038619914,3.444468347088928e-21,0.5004919233635116,0.5827261057978385,0.7771588663454853
0.39999992,1,0.26022503,2,0.32740718,1,0.19764304,2,0.32403737,1,0.20101899,2,0.32718217,1,0.19885728,2,0.3287067,1,0.19804579,2,0.32648468,1,0.20074892,2,0.32615024,1,0.20083158,2,0.32784206,1,0.19828033,2,0.327803,1,0.19597374,2,0.3292683,1,0.20008275,2,0.3285937,1,0.19974054,2,0.32734787,1,0.19914687,2,0.32523146,1,0.20077142,2,0.3285706,1,0.19937395,2,0.33118275,1,0.19902188,2,0.32816654,1,0.1988034,2,0.32680535,1,0.20088735,2,0.32647437,1,0.19946794,2,0.32704648,1,0.20020558,2,0.32883024,1,0.19815013,2,0.32620895,1,0.20212871,2,0.3285201,1,0.20071444,2,0.3263419,1,0.2009607,2,0.28062963,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9990306151841396,0.22195711586651357,3.745124703582313e-21,0.5022506312031261,0.6952489655641694,0.7718527937414654
0.3999988,1,0.16480133,2,0.2580623,1,0.2418912,2,0.29934293,1,0.17533502,2,0.30988154,1,0.19395116,2,0.3510077,1,0.18978909,2,0.30487406,1,0.17608774,2,0.29196697,1,0.20351379,2,0.31078023,1,0.16445674,2,0.33065084,1,0.19621964,2,0.3008504,1,0.16644788,2,0.28186527,1,0.18284117,2,0.3274011,1,0.1860847,2,0.29515615,1,0.19956915,2,0.36485416,1,0.19957611,2,0.34561598,1,0.18737,2,0.3285666,1,0.17705709,2,0.3564215,1,0.20467988,2,0.3295853,1,0.21928874,2,0.33369574,1,0.21373154,2,0.34614792,1,0.19998123,2,0.3424442,1,0.17689827,2,0.32660422,1,0.18540621,2,0.24879739,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9990414214144812,0.3370966564621699,3.4602580981048315e-21,0.5030620462177278,0.6716762835143685,0.7768685432135676
0.39999998,1,0.36310858,2,0.3999998,1,0.29879075,2,0.39999983,1,0.29983124,2,0.3449776,1,0.18712935,2,0.34298235,1,0.1859271,2,0.34456587,1,0.18518062,2,0.34364295,1,0.18567932,2,0.34358764,1,0.18590364,2,0.3424358,1,0.18626565,2,0.34442174,1,0.18657763,2,0.34261718,1,0.18733513,2,0.34185964,1,0.18665442,2,0.34260067,1,0.18697208,2,0.34351307,1,0.18715592,2,0.34208366,1,0.18742065,2,0.3420137,1,0.18683186,2,0.34216726,1,0.18666002,2,0.3425241,1,0.18727027,2,0.34301165,1,0.18612088,2,0.3436011,1,0.18625395,2,0.34373072,1,0.18886982,2,0.3436847,1,0.18867692,2,0.34454036,1,0.18821795,2,0.3416719,1,0.18784918,2,0.34163594,1,0.18678887,2,0.33999658,1,0.18510792,2,0.33866543,1,0.18382545,2,0.33827838,1,0.18353634,2,0.33732644,1,0.18262126,2,0.33671156,1,0.18174176,2,0.9990583934888224,0.19757042544904724,4.349096982867407e-21,0.5043550911714493,0.7018144071520471,0.7624025318446814
0.39999995,1,0.24900733,2,0.31077948,1,0.16369978,2,0.31652594,1,0.1665103,2,0.31817418,1,0.16715519,2,0.3191337,1,0.1680431,2,0.32086843,1,0.16904503,2,0.32287434,1,0.17020813,2,0.32468903,1,0.17160639,2,0.32655936,1,0.17285919,2,0.32742906,1,0.17338523,2,0.32881033,1,0.17437965,2,0.33011883,1,0.17641865,2,0.33137518,1,0.17792578,2,0.33346727,1,0.18024632,2,0.33623073,1,0.18318649,2,0.33909,1,0.1853931,2,0.34175673,1,0.18891981,2,0.34464708,1,0.19267638,2,0.3458862,1,0.1967915,2,0.34967348,1,0.20002255,2,0.3523365,1,0.2028517,2,0.3524418,1,0.2055162,2,0.29834783,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9991523090832475,0.4122262759640936,3.44922543205065e-21,0.5119604117353549,0.660326554139111,0.7770712547156874
0.3999999,1,0.20245898,2,0.25481334,1,0.14073844,2,0.29967985,1,0.16473383,2,0.30293348,1,0.16618088,2,0.30385968,1,0.16744944,2,0.30467486,1,0.16713464,2,0.3055223,1,0.16776171,2,0.30535284,1,0.1678086,2,0.30563486,1,0.16762176,2,0.3064001,1,0.16853093,2,0.3064954,1,0.1696941,2,0.30859494,1,0.17074691,2,0.30954033,1,0.17020606,2,0.31038398,1,0.17146298,2,0.31204382,1,0.1733458,2,0.31383228,1,0.17481643,2,0.3145627,1,0.17527342,2,0.3152386,1,0.17657186,2,0.31639805,1,0.17777242,2,0.31783924,1,0.17810972,2,0.31854665,1,0.17917529,2,0.31985593,1,0.18024436,2,0.26609036,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9991567103493859,0.47250213947164593,3.484849675189424e-21,0.5123372049306936,0.6526283674553408,0.7764190884049389
0.3999999,1,0.30172378,2,0.30148515,1,0.1775648,2,0.31540108,1,0.16692156,2,0.30799645,1,0.17137119,2,0.31865123,1,0.17434408,2,0.32804435,1,0.17539033,2,0.33355585,1,0.1784777,2,0.32937962,1,0.17611665,2,0.32576138,1,0.18190801,2,0.32488817,1,0.1817266,2,0.32004094,1,0.18273443,2,0.3375758,1,0.18585204,2,0.33386564,1,0.18800315,2,0.34110782,1,0.19141842,2,0.3429777,1,0.19503427,2,0.34623358,1,0.19715144,2,0.34310466,1,0.19725282,2,0.34465176,1,0.19705431,2,0.33940455,1,0.18992566,2,0.33581308,1,0.18825212,2,0.33100244,1,0.18425827,2,0.32816222,1,0.18081935,2,0.26118222,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9991831084118005,0.25267601992077593,3.5400800886644755e-21,0.5146392626660702,0.6879369544182342,0.7754214429977795
0.39999977,1,0.21568383,2,0.30201304,1,0.1727653,2,0.32828668,1,0.17305745,2,0.3323076,1,0.17620626,2,0.33434048,1,0.17776652,2,0.33272246,1,0.17706014,2,0.33310676,1,0.17606035,2,0.334731,1,0.17586483,2,0.33245382,1,0.17632596,2,0.33425912,1,0.17868967,2,0.33561683,1,0.17944244,2,0.33642918,1,0.18136492,2,0.33774883,1,0.18194428,2,0.3390116,1,0.18466225,2,0.33981282,1,0.18529639,2,0.34002268,1,0.18577448,2,0.34197456,1,0.18805303,2,0.34273133,1,0.188696,2,0.34352174,1,0.19003522,2,0.34397545,1,0.19018932,2,0.34347135,1,0.1892077,2,0.34358782,1,0.1890284,2,0.34102342,1,0.27259496,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9992242503446399,0.31877401979773456,3.5142675617861476e-21,0.5183797347821497,0.6748288514446582,0.7758856942299767
0.39999992,1,0.24070035,2,0.29589033,1,0.17140211,2,0.28887996,1,0.16822234,2,0.2980066,1,0.17478737,2,0.28858867,1,0.1695466,2,0.29343837,1,0.17126527,2,0.30373898,1,0.17457204,2,0.30470127,1,0.17686589,2,0.30419916,1,0.17948797,2,0.30748546,1,0.182335,2,0.3089392,1,0.18072698,2,0.3075725,1,0.17867458,2,0.30489218,1,0.1770863,2,0.3002649,1,0.17501764,2,0.2984058,1,0.17448394,2,0.30117255,1,0.17377955,2,0.30057925,1,0.1732719,2,0.30088866,1,0.17442197,2,0.2988253,1,0.17202318,2,0.30020076,1,0.17448659,2,0.3016417,1,0.17437668,2,0.29939374,1,0.17330924,2,0.23853047,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9992296640012304,0.8989561165350312,3.459942489750432e-21,0.5188866344239919,0.616346278780601,0.7768743328710779
0.39999995,1,0.24761517,2,0.30376744,1,0.18018852,2,0.3142215,1,0.1698445,2,0.3003422,1,0.18292208,2,0.3089045,1,0.17502296,2,0.2984383,1,0.17440872,2,0.2889704,1,0.17554209,2,0.30479765,1,0.1727409,2,0.30818328,1,0.17153536,2,0.30553144,1,0.17782624,2,0.30154184,1,0.1776691,2,0.29943582,1,0.1733783,2,0.29884556,1,0.17521793,2,0.303149,1,0.17412837,2,0.30231598,1,0.17181501,2,0.2945276,1,0.16961902,2,0.3028021,1,0.1729934,2,0.30414742,1,0.17301053,2,0.30021307,1,0.1738311,2,0.29804304,1,0.17184737,2,0.3086691,1,0.17610395,2,0.3067587,1,0.17325468,2,0.24412808,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9992830832697986,0.8855573438021456,3.4624806006278125e-21,0.5240885474442257,0.6171933794665264,0.7768277880476099
0.39999998,1,0.24759491,2,0.33825836,1,0.18660009,2,0.32505578,1,0.18039791,2,0.32926425,1,0.1835298,2,0.3272458,1,0.1859956,2,0.32629386,1,0.1843045,2,0.32427865,1,0.1832078,2,0.320874,1,0.18120095,2,0.31731382,1,0.17959559,2,0.3167266,1,0.17699772,2,0.31259942,1,0.17425781,2,0.30916017,1,0.17167144,2,0.3061872,1,0.16979232,2,0.3019412,1,0.16582316,2,0.298664,1,0.16412015,2,0.29967952,1,0.16353483,2,0.2986584,1,0.16363221,2,0.29910338,1,0.16521648,2,0.30101466,1,0.16557059,2,0.3033771,1,0.17011033,2,0.3082185,1,0.174871,2,0.31636584,1,0.18447627,2,0.26392484,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9992854519385287,0.9909340830587398,3.4590709707230205e-21,0.5243280924435844,0.6108512223729741,0.7768903232215784
0.39999995,1,0.2787515,2,0.3195508,1,0.1828183,2,0.3055885,1,0.1947615,2,0.32684198,1,0.19573402,2,0.32694465,1,0.19473282,2,0.32776645,1,0.1958786,2,0.32828873,1,0.19622912,2,0.3285563,1,0.19714345,2,0.32992968,1,0.19831336,2,0.32943144,1,0.19809023,2,0.3295366,1,0.19859806,2,0.33016798,1,0.19887045,2,0.330316,1,0.19895922,2,0.3303932,1,0.1989033,2,0.33035755,1,0.1994844,2,0.33117336,1,0.19941936,2,0.33068013,1,0.19945353,2,0.33082128,1,0.20000497,2,0.3320223,1,0.20035447,2,0.33174807,1,0.200539,2,0.3318842,1,0.20114367,2,0.33225614,1,0.20068556,2,0.33182392,1,0.2004438,2,0.33116728,1,0.20006025,2,0.33063868,1,0.1992415,2,0.33030698,1,0.19972086,2,0.2826672,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9994161853105215,0.19921453262180233,3.9470360073499624e-21,0.5389541636411097,0.7013469313999152,0.7685296789703062
0.3999988,1,0.1531026,2,0.3283003,1,0.167465,2,0.3252302,1,0.16821223,2,0.3017025,1,0.1773686,2,0.31513706,1,0.16814376,2,0.3294062,1,0.17031194,2,0.31113142,1,0.20319952,2,0.33219764,1,0.17473531,2,0.30118945,1,0.18116707,2,0.3352678,1,0.17166495,2,0.31441113,1,0.18660781,2,0.32584736,1,0.18544605,2,0.313023,1,0.18153678,2,0.31176752,1,0.20364994,2,0.33104473,1,0.18460923,2,0.3252375,1,0.19277652,2,0.3252849,1,0.21223092,2,0.35421333,1,0.2222578,2,0.3251728,1,0.2123333,2,0.3244392,1,0.204903,2,0.32704556,1,0.20028454,2,0.33450958,1,0.19491221,2,0.26309538,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9994538742292816,0.3204652968681864,3.494075025155429e-21,0.5437845548986467,0.6745303585654746,0.7762513204821866
0.39999995,1,0.23161225,2,0.39999995,1,0.17710203,2,0.31915423,1,0.1874098,2,0.3323561,1,0.1676964,2,0.30165964,1,0.17487441,2,0.3196771,1,0.18371896,2,0.3205313,1,0.17225005,2,0.30521315,1,0.19271871,2,0.31250626,1,0.1787594,2,0.3190662,1,0.16449209,2,0.31546435,1,0.17443538,2,0.32244557,1,0.1714279,2,0.32770672,1,0.17353839,2,0.3151438,1,0.1685963,2,0.31075248,1,0.16553606,2,0.29600874,1,0.16919519,2,0.30179033,1,0.16380328,2,0.315579,1,0.16247468,2,0.3030818,1,0.16571665,2,0.31486633,1,0.16169748,2,0.29662654,1,0.16780566,2,0.3056004,1,0.16621977,2,0.22326882,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9994619021499598,1.0162951988066136,3.463304248999743e-21,0.5448564571953718,0.6094256930224384,0.7768126912269946
0.39999995,1,0.20822254,2,0.32789087,1,0.17889442,2,0.33881533,1,0.17106497,2,0.3281994,1,0.1662813,2,0.33271712,1,0.17348851,2,0.31750318,1,0.16434546,2,0.31043124,1,0.1738654,2,0.32313022,1,0.163258,2,0.30862498,1,0.16822407,2,0.30994338,1,0.16483778,2,0.31592673,1,0.16043003,2,0.3041367,1,0.1648978,2,0.30938047,1,0.16253977,2,0.3008794,1,0.1627264,2,0.30669603,1,0.16481628,2,0.31020704,1,0.16727482,2,0.31435978,1,0.16972174,2,0.3150691,1,0.169435,2,0.31708026,1,0.16958,2,0.31233838,1,0.17014563,2,0.3158978,1,0.17720762,2,0.323551,1,0.1791841,2,0.25166097,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9994721379391899,0.6561390322402716,3.4761727268577276e-21,0.5462465918438505,0.634107436170748,0.7765773011601507
0.39142162,1,0.27034765,2,0.33435175,1,0.17769633,2,0.3360241,1,0.17982186,2,0.33785003,1,0.17898805,2,0.33678523,1,0.1800619,2,0.33691558,1,0.1802898,2,0.33851928,1,0.17971879,2,0.337607,1,0.1801195,2,0.33694994,1,0.18085246,2,0.33711615,1,0.18072015,2,0.33757943,1,0.1807027,2,0.33824974,1,0.1810592,2,0.33750504,1,0.18210064,2,0.33834127,1,0.1813118,2,0.3387197,1,0.1814116,2,0.3379994,1,0.18101479,2,0.33769336,1,0.180991,2,0.33821255,1,0.18122284,2,0.33784902,1,0.18226232,2,0.33993128,1,0.1820579,2,0.33856592,1,0.18196626,2,0.33966237,1,0.18229593,2,0.27233258,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9994829478114098,0.23045436881899742,3.6087494950923624e-21,0.5477442698746333,0.693129737574182,0.7742031482017601
0.39999977,1,0.22374651,2,0.30838615,1,0.17132826,2,0.3246461,1,0.17243858,2,0.32949558,1,0.1738782,2,0.3303325,1,0.17400528,2,0.33061975,1,0.17334725,2,0.32997718,1,0.1739968,2,0.33144206,1,0.17400908,2,0.3332385,1,0.17457496,2,0.33192012,1,0.17552382,2,0.33224422,1,0.17741385,2,0.33369622,1,0.17789286,2,0.33635733,1,0.18023941,2,0.33779818,1,0.18265983,2,0.33973566,1,0.1824156,2,0.33983135,1,0.18382384,2,0.34020555,1,0.18492329,2,0.34038222,1,0.1860801,2,0.3411056,1,0.18638724,2,0.34080482,1,0.18666714,2,0.34110034,1,0.18664515,2,0.34077284,1,0.18591575,2,0.33949,1,0.26812434,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9995005172504026,0.3306129047797198,3.533337026739583e-21,0.5502465843686105,0.672771838321291,0.7755423833436111
0.39999995,1,0.27635357,2,0.33243662,1,0.17914417,2,0.30013093,1,0.17197521,2,0.30054563,1,0.17306145,2,0.30427596,1,0.1766204,2,0.308733,1,0.1785912,2,0.3109292,1,0.1795384,2,0.31300074,1,0.18212508,2,0.3154515,1,0.18430574,2,0.3183615,1,0.18744406,2,0.31973368,1,0.18893369,2,0.3229313,1,0.19104135,2,0.32365346,1,0.19263536,2,0.32548186,1,0.19381675,2,0.32707447,1,0.19553345,2,0.3288724,1,0.19664073,2,0.32955873,1,0.19861408,2,0.33055043,1,0.20012064,2,0.3323603,1,0.20089664,2,0.33407024,1,0.20393199,2,0.3359941,1,0.20643458,2,0.33827612,1,0.20930268,2,0.28744686,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9995560030729168,0.30305556470997136,3.561364315783073e-21,0.558770005941306,0.6776812662548066,0.7750412484483705
0.39999986,1,0.16947617,2,0.3145839,1,0.19245602,2,0.31051615,1,0.18728441,2,0.32823834,1,0.18905887,2,0.32518864,1,0.18501318,2,0.33026624,1,0.1740268,2,0.32295302,1,0.18105416,2,0.32022607,1,0.17661914,2,0.33301988,1,0.17584984,2,0.32676712,1,0.18595427,2,0.31174618,1,0.17907688,2,0.3260772,1,0.18698566,2,0.3220741,1,0.18715732,2,0.32985973,1,0.18834543,2,0.32777864,1,0.1890178,2,0.33483848,1,0.1866694,2,0.31756705,1,0.20014292,2,0.34810457,1,0.19659409,2,0.32989,1,0.2078594,2,0.33293882,1,0.19299321,2,0.34061667,1,0.20162176,2,0.34097973,1,0.19277517,2,0.34032997,1,0.27975258,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9995580689101508,0.34741551808639837,3.5411341439896935e-21,0.5591075741260039,0.6699754367348116,0.7754025593909313
0.39999962,1,0.23567322,2,0.30899978,1,0.186458,2,0.3065369,1,0.18392937,2,0.307978,1,0.17857434,2,0.30560488,1,0.18430983,2,0.30634874,1,0.1899808,2,0.3143804,1,0.19241771,2,0.3212452,1,0.199914,2,0.32383683,1,0.20297171,2,0.32423338,1,0.20340705,2,0.32320133,1,0.2002702,2,0.3206814,1,0.199922,2,0.32099858,1,0.20131135,2,0.32254297,1,0.20198964,2,0.32437846,1,0.20215468,2,0.32491413,1,0.20361337,2,0.32609195,1,0.20430441,2,0.32633755,1,0.20584932,2,0.32737988,1,0.20463198,2,0.32561824,1,0.202425,2,0.32155198,1,0.19921002,2,0.3233959,1,0.19798031,2,0.26895842,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.999564328469385,0.23358817581570074,3.625439737031746e-21,0.5601401364240784,0.6923678292333155,0.773910641366842
